Ultra: L,24.81
Ultra: R,100.33
Ultra: L,24.81
Ultra: R,101.60
Ultra: L,24.91
Ultra: R,102.50
Ultra: L,24.81
Ultra: R,101.60
Ultra: L,23.95
Ultra: R,101.60
Ultra: L,24.03
Ultra: R,100.33
Ultra: L,23.93
Ultra: R,102.03
Ultra: L,23.95
Ultra: R,102.05
Ultra: L,24.05
Ultra: R,102.05
Ultra: L,23.93
Ultra: R,57.36
Ultra: L,23.93
Ultra: R,47.52
Ultra: L,24.91
Ultra: R,100.33
Ultra: L,24.83
Ultra: R,44.76
Ultra: L,24.81
Ultra: R,44.47
Ultra: L,24.93
Ultra: R,60.10
Ultra: L,24.81
Ultra: R,54.62
Ultra: L,24.81
Ultra: R,43.66
Ultra: L,24.91
Ultra: R,56.69
Ultra: L,23.95
Ultra: R,56.67
Ultra: L,24.91
Ultra: R,49.97
Ultra: L,24.91
Ultra: R,51.34
Ultra: L,24.81
Ultra: R,53.24
Ultra: L,24.93
Ultra: R,56.67
Ultra: L,24.91
Ultra: R,56.55
Ultra: L,24.81
Ultra: R,56.93
Ultra: L,24.91
Ultra: R,62.91
Ultra: L,24.91
Ultra: R,56.69
Ultra: L,24.81
Ultra: R,58.79
Ultra: L,24.91
Ultra: R,55.48
Ultra: L,24.93
Ultra: R,56.98
Ultra: L,24.81
Ultra: R,56.93
Ultra: L,24.91
Ultra: R,56.48
Ultra: L,24.91
Ultra: R,57.41
Ultra: L,23.95
Ultra: R,56.79
Ultra: L,24.91
Ultra: R,56.52
Ultra: L,24.91
Ultra: R,63.53
Ultra: L,24.81
Ultra: R,99.88
Ultra: L,24.91
Ultra: R,99.98
Ultra: L,24.91
Ultra: R,99.86
Ultra: L,24.81
Ultra: R,99.88
Ultra: L,24.05
Ultra: R,100.33
Ultra: L,24.93
Ultra: R,99.41
Ultra: L,24.81
Ultra: R,99.43
Ultra: L,24.05
Ultra: R,60.81
Ultra: L,24.81
Ultra: R,59.40
Ultra: L,24.81
Ultra: R,100.29
Ultra: L,24.91
Ultra: R,61.81
Ultra: L,24.81
Ultra: R,60.67
Ultra: L,24.81
Ultra: R,61.09
Ultra: L,24.93
Ultra: R,99.43
Ultra: L,24.81
Ultra: R,99.86
Ultra: L,24.81
Ultra: R,99.53
Ultra: L,24.91
Ultra: R,61.12
Ultra: L,24.81
Ultra: R,58.52
Ultra: L,24.91
Ultra: R,57.93
Ultra: L,24.91
Ultra: R,100.31
Ultra: L,24.81
Ultra: R,99.41
Ultra: L,24.91
Ultra: R,99.53
Ultra: L,24.91
Ultra: R,100.31
Ultra: L,24.81
Ultra: R,99.86
Ultra: L,24.03
Ultra: R,100.41
Ultra: L,24.91
Ultra: R,100.33
Ultra: L,23.93
Ultra: R,99.43
Ultra: L,24.91
Ultra: R,99.52
Ultra: L,24.05
Ultra: R,101.60
Ultra: L,24.81
Ultra: R,101.59
Ultra: L,24.91
Ultra: R,60.64
Ultra: L,24.05
Ultra: R,60.24
Ultra: L,24.81
Ultra: R,99.41
Ultra: L,24.91
Ultra: R,99.53
Ultra: L,24.91
Ultra: R,62.24
Ultra: L,24.81
Ultra: R,99.86
Ultra: L,24.91
Ultra: R,60.91
Ultra: L,24.91
Ultra: R,63.52
Ultra: L,24.81
Ultra: R,99.86
Ultra: L,24.91
Ultra: R,62.48
Ultra: L,24.91
Ultra: R,61.79
Ultra: L,24.81
Ultra: R,62.62
Ultra: L,24.91
Ultra: R,61.78
Ultra: L,24.91
Ultra: R,59.83
Ultra: L,24.81
Ultra: R,59.64
Ultra: L,24.93
Ultra: R,99.53
Ultra: L,24.91
Ultra: R,99.86
Ultra: L,24.81
Ultra: R,81.66
Ultra: L,24.91
Ultra: R,80.76
Ultra: L,24.91
Ultra: R,99.88
Ultra: L,24.81
Ultra: R,102.03
Ultra: L,24.91
Ultra: R,99.88
Ultra: L,24.81
Ultra: R,101.60
Ultra: L,24.83
Ultra: R,99.88
Ultra: L,24.91
Ultra: R,99.43
Ultra: L,24.81
Ultra: R,56.93
Ultra: L,24.81
Ultra: R,56.93
Ultra: L,24.91
Ultra: R,56.67
Ultra: L,24.81
Ultra: R,100.31
Ultra: L,24.81
Ultra: R,99.98
Ultra: L,24.91
Ultra: R,102.03
