Ultra: L,36.17
Ultra: R,99.97
Ultra: L,36.17
Ultra: R,100.71
Ultra: L,36.16
Ultra: R,99.45
Ultra: L,36.12
Ultra: R,99.52
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,101.16
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.16
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,101.16
Ultra: L,36.17
Ultra: R,99.47
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,101.14
Ultra: L,36.17
Ultra: R,99.86
Ultra: L,36.16
Ultra: R,99.59
Ultra: L,36.17
Ultra: R,99.47
Ultra: L,36.17
Ultra: R,99.41
Ultra: L,36.17
Ultra: R,99.57
Ultra: L,36.16
Ultra: R,99.47
Ultra: L,36.17
Ultra: R,99.86
Ultra: L,36.16
Ultra: R,100.81
Ultra: L,36.17
Ultra: R,99.86
Ultra: L,36.17
Ultra: R,101.16
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,101.59
Ultra: L,36.16
Ultra: R,107.57
Ultra: L,36.16
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,107.59
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,107.59
Ultra: L,36.16
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,101.60
Ultra: L,36.17
Ultra: R,100.31
Ultra: L,36.17
Ultra: R,36.48
Ultra: L,36.17
Ultra: R,101.59
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.16
Ultra: R,101.60
Ultra: L,36.16
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,107.55
Ultra: L,36.17
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,36.48
Ultra: L,36.16
Ultra: R,107.57
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,101.69
Ultra: L,36.16
Ultra: R,101.60
Ultra: L,36.17
Ultra: R,101.59
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.16
Ultra: R,101.59
Ultra: L,36.17
Ultra: R,100.71
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,101.59
Ultra: L,36.17
Ultra: R,100.31
Ultra: L,36.17
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,101.59
Ultra: L,36.16
Ultra: R,101.16
Ultra: L,36.16
Ultra: R,36.47
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,100.00
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,99.59
Ultra: L,36.17
Ultra: R,99.90
Ultra: L,36.17
Ultra: R,99.47
Ultra: L,36.17
Ultra: R,99.98
Ultra: L,36.17
Ultra: R,99.45
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.17
Ultra: R,99.57
Ultra: L,36.17
Ultra: R,99.47
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.16
Ultra: R,99.97
Ultra: L,36.17
Ultra: R,99.88
Ultra: L,36.16
Ultra: R,101.16
Ultra: L,36.17
Ultra: R,101.59
