Ultra: R,25.45
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,55.88
Ultra: R,25.57
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,55.02
Ultra: R,25.47
Ultra: L,55.88
Ultra: R,25.47
Ultra: L,55.76
Ultra: R,25.57
Ultra: L,55.00
Ultra: R,25.47
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,54.90
Ultra: R,25.55
Ultra: L,55.86
Ultra: R,25.47
Ultra: L,54.48
Ultra: R,26.33
Ultra: L,55.76
Ultra: R,25.57
Ultra: L,55.00
Ultra: R,25.45
Ultra: L,55.88
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,25.55
Ultra: L,55.88
Ultra: R,25.45
Ultra: L,55.00
Ultra: R,26.33
Ultra: L,55.00
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,81.40
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.47
Ultra: L,55.86
Ultra: R,107.84
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,55.00
Ultra: R,25.45
Ultra: L,55.86
Ultra: R,25.57
Ultra: L,55.00
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,56.66
Ultra: R,26.31
Ultra: L,48.03
Ultra: R,26.43
Ultra: L,55.78
Ultra: R,25.55
Ultra: L,55.88
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,56.55
Ultra: R,26.29
Ultra: L,56.66
Ultra: R,27.17
Ultra: L,9.36
Ultra: R,26.21
Ultra: L,57.53
Ultra: R,25.41
Ultra: L,12.41
Ultra: R,9.38
Ultra: L,56.67
Ultra: R,70.69
Ultra: L,56.57
Ultra: R,27.17
Ultra: L,30.26
Ultra: R,29.81
Ultra: L,56.66
Ultra: R,26.19
Ultra: L,51.91
Ultra: R,25.45
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,56.67
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,25.45
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,26.34
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,27.12
Ultra: L,56.67
Ultra: R,107.47
Ultra: L,54.38
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,54.38
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,25.57
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,53.62
Ultra: R,26.43
Ultra: L,53.64
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,25.55
Ultra: L,53.64
Ultra: R,26.43
Ultra: L,56.66
Ultra: R,26.19
Ultra: L,56.67
Ultra: R,26.19
Ultra: L,56.59
Ultra: R,25.55
Ultra: L,56.67
Ultra: R,26.19
Ultra: L,55.88
Ultra: R,25.55
Ultra: L,56.66
Ultra: R,109.22
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,56.66
Ultra: R,26.21
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.88
Ultra: R,26.43
Ultra: L,58.26
Ultra: R,26.29
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,56.55
Ultra: R,26.29
Ultra: L,55.86
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,26.43
Ultra: L,56.67
Ultra: R,26.29
Ultra: L,56.67
Ultra: R,27.07
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,56.67
Ultra: R,95.22
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,54.40
Ultra: R,26.43
Ultra: L,56.66
Ultra: R,26.31
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,26.45
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.00
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,55.76
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,54.50
Ultra: R,27.21
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,26.33
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,54.48
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,25.47
Ultra: L,54.50
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,26.33
Ultra: L,55.76
Ultra: R,25.55
Ultra: L,55.86
Ultra: R,25.55
Ultra: L,56.66
Ultra: R,25.47
Ultra: L,55.76
Ultra: R,26.43
Ultra: L,55.86
Ultra: R,25.57
Ultra: L,55.88
Ultra: R,26.34
Ultra: L,54.40
Ultra: R,26.43
Ultra: L,54.50
Ultra: R,82.66
Ultra: L,54.50
Ultra: R,25.47
Ultra: L,56.55
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,82.48
Ultra: L,55.86
Ultra: R,25.45
Ultra: L,54.48
Ultra: R,25.55
Ultra: L,54.50
Ultra: R,77.00
Ultra: L,54.50
Ultra: R,26.33
